LineId,Device,year,month,day,Time,Content,EventId,EventTemplate,ParameterList
3370,cup,2020,03,02,21:58:34,1j8t58-0004bD-Bu => kelsey <kelsey@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8t58-0004bD-Bu', '=> kelsey <kelsey@mail.cup.com>', 'local_user', 'mail_spool']"
3371,cup,2020,03,02,21:58:34,1j8t58-0004bD-Bu Completed,4695c7f2,<*> Completed,['1j8t58-0004bD-Bu']
3372,cup,2020,03,02,21:58:56,1j8t5U-0004bY-EZ <= daryl@mail.cup.com U=www-data P=local S=1014 id=20200302215856.Horde.gZOAdXR4oS1hNcBeBYM6qOI@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8t5U-0004bY-EZ', '<= daryl@mail.cup.com', 'www-data', 'local', '1014 id=20200302215856.Horde.gZOAdXR4oS1hNcBeBYM6qOI@mail.cup.com']"
3373,cup,2020,03,02,21:58:56,1j8t5U-0004bY-EZ => georgie <georgie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8t5U-0004bY-EZ', '=> georgie <georgie@mail.cup.com>', 'local_user', 'mail_spool']"
3374,cup,2020,03,02,21:58:56,1j8t5U-0004bY-EZ => irwin <irwin@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8t5U-0004bY-EZ', '=> irwin <irwin@mail.cup.com>', 'local_user', 'mail_spool']"
3375,cup,2020,03,02,21:58:56,1j8t5U-0004bY-EZ => page <page@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8t5U-0004bY-EZ', '=> page <page@mail.cup.com>', 'local_user', 'mail_spool']"
3376,cup,2020,03,02,21:58:56,1j8t5U-0004bY-EZ Completed,4695c7f2,<*> Completed,['1j8t5U-0004bY-EZ']
3377,cup,2020,03,02,22:04:25,Start queue run: pid=17831,86cf1be4,Start queue run: pid=<*>,['17831']
3378,cup,2020,03,02,22:04:25,End queue run: pid=17831,3c82302c,End queue run: pid=<*>,['17831']
3379,cup,2020,03,02,22:05:52,1j8tCC-0004e7-JJ <= bertie@mail.cup.com U=www-data P=local S=2671 id=20200302220552.Horde.rU8P92Lu8Gw7ApuR8ut4YzA@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8tCC-0004e7-JJ', '<= bertie@mail.cup.com', 'www-data', 'local', '2671 id=20200302220552.Horde.rU8P92Lu8Gw7ApuR8ut4YzA@mail.cup.com']"
3380,cup,2020,03,02,22:05:52,1j8tCC-0004e7-JJ => karri <karri@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8tCC-0004e7-JJ', '=> karri <karri@mail.cup.com>', 'local_user', 'mail_spool']"
3381,cup,2020,03,02,22:05:52,1j8tCC-0004e7-JJ Completed,4695c7f2,<*> Completed,['1j8tCC-0004e7-JJ']
3382,cup,2020,03,02,22:12:47,1j8tIt-0004hO-Ez <= page@mail.cup.com U=www-data P=local S=1413 id=20200302221247.Horde.Qa3LWaYNSf9lDL8Vw5NWAFx@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8tIt-0004hO-Ez', '<= page@mail.cup.com', 'www-data', 'local', '1413 id=20200302221247.Horde.Qa3LWaYNSf9lDL8Vw5NWAFx@mail.cup.com']"
3383,cup,2020,03,02,22:12:47,1j8tIt-0004hO-Ez => georgie <georgie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8tIt-0004hO-Ez', '=> georgie <georgie@mail.cup.com>', 'local_user', 'mail_spool']"
3384,cup,2020,03,02,22:12:47,1j8tIt-0004hO-Ez Completed,4695c7f2,<*> Completed,['1j8tIt-0004hO-Ez']
3385,cup,2020,03,02,22:14:02,1j8tK6-0004hw-2d <= bertie@mail.cup.com U=www-data P=local S=3234 id=20200302221401.Horde.yRHLzi9KWl1H-_ML9vZcvi_@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8tK6-0004hw-2d', '<= bertie@mail.cup.com', 'www-data', 'local', '3234 id=20200302221401.Horde.yRHLzi9KWl1H-_ML9vZcvi_@mail.cup.com']"
3386,cup,2020,03,02,22:14:02,1j8tK6-0004hw-2d => karri <karri@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8tK6-0004hw-2d', '=> karri <karri@mail.cup.com>', 'local_user', 'mail_spool']"
3387,cup,2020,03,02,22:14:02,1j8tK6-0004hw-2d Completed,4695c7f2,<*> Completed,['1j8tK6-0004hw-2d']
3388,cup,2020,03,02,22:22:14,1j8tS2-0004kT-1N <= page@mail.cup.com U=www-data P=local S=1614 id=20200302222213.Horde.qXfFuyYr00-ipBZ1kUPfNZE@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8tS2-0004kT-1N', '<= page@mail.cup.com', 'www-data', 'local', '1614 id=20200302222213.Horde.qXfFuyYr00-ipBZ1kUPfNZE@mail.cup.com']"
3389,cup,2020,03,02,22:22:14,1j8tS2-0004kT-1N => della <della@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8tS2-0004kT-1N', '=> della <della@mail.cup.com>', 'local_user', 'mail_spool']"
3390,cup,2020,03,02,22:22:14,1j8tS2-0004kT-1N Completed,4695c7f2,<*> Completed,['1j8tS2-0004kT-1N']
3391,cup,2020,03,02,22:25:29,1j8tVB-0004lc-Hd <= daryl@mail.cup.com U=www-data P=local S=2679 id=20200302222529.Horde.of42_AiuN-tm314k4PdYO17@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8tVB-0004lc-Hd', '<= daryl@mail.cup.com', 'www-data', 'local', '2679 id=20200302222529.Horde.of42_AiuN-tm314k4PdYO17@mail.cup.com']"
3392,cup,2020,03,02,22:25:29,1j8tVB-0004lc-Hd => latrice <latrice@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8tVB-0004lc-Hd', '=> latrice <latrice@mail.cup.com>', 'local_user', 'mail_spool']"
3393,cup,2020,03,02,22:25:29,1j8tVB-0004lc-Hd Completed,4695c7f2,<*> Completed,['1j8tVB-0004lc-Hd']
3394,cup,2020,03,02,22:25:37,1j8tVJ-0004ls-1g <= page@mail.cup.com U=www-data P=local S=1358 id=20200302222536.Horde.7uB3k0MSaIIEtGTFGvLd9kN@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8tVJ-0004ls-1g', '<= page@mail.cup.com', 'www-data', 'local', '1358 id=20200302222536.Horde.7uB3k0MSaIIEtGTFGvLd9kN@mail.cup.com']"
3395,cup,2020,03,02,22:25:37,1j8tVJ-0004ls-1g => daryl <daryl@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8tVJ-0004ls-1g', '=> daryl <daryl@mail.cup.com>', 'local_user', 'mail_spool']"
3396,cup,2020,03,02,22:25:37,1j8tVJ-0004ls-1g Completed,4695c7f2,<*> Completed,['1j8tVJ-0004ls-1g']
3397,cup,2020,03,02,22:28:46,1j8tYM-0004mv-1u <= page@mail.cup.com U=www-data P=local S=1107 id=20200302222845.Horde.uc86HKjEgju8uJoBf4x1SAI@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8tYM-0004mv-1u', '<= page@mail.cup.com', 'www-data', 'local', '1107 id=20200302222845.Horde.uc86HKjEgju8uJoBf4x1SAI@mail.cup.com']"
3398,cup,2020,03,02,22:28:46,1j8tYM-0004mv-1u => georgie <georgie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8tYM-0004mv-1u', '=> georgie <georgie@mail.cup.com>', 'local_user', 'mail_spool']"
3399,cup,2020,03,02,22:28:46,1j8tYM-0004mv-1u Completed,4695c7f2,<*> Completed,['1j8tYM-0004mv-1u']
3400,cup,2020,03,02,22:31:05,1j8tab-0004ne-Bc <= daryl@mail.cup.com U=www-data P=local S=1828 id=20200302223105.Horde.5lDcOV6hxgu7eC4PHb69Xpd@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8tab-0004ne-Bc', '<= daryl@mail.cup.com', 'www-data', 'local', '1828 id=20200302223105.Horde.5lDcOV6hxgu7eC4PHb69Xpd@mail.cup.com']"
3401,cup,2020,03,02,22:31:05,1j8tab-0004ne-Bc => page <page@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8tab-0004ne-Bc', '=> page <page@mail.cup.com>', 'local_user', 'mail_spool']"
3402,cup,2020,03,02,22:31:05,1j8tab-0004ne-Bc Completed,4695c7f2,<*> Completed,['1j8tab-0004ne-Bc']
3403,cup,2020,03,02,22:34:25,Start queue run: pid=18486,86cf1be4,Start queue run: pid=<*>,['18486']
3404,cup,2020,03,02,22:34:25,End queue run: pid=18486,3c82302c,End queue run: pid=<*>,['18486']
3405,cup,2020,03,02,22:45:25,1j8toT-0004qj-TX <= page@mail.cup.com U=www-data P=local S=987 id=20200302224525.Horde.oVxP7mN5dBLseTF6Xgsztj4@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8toT-0004qj-TX', '<= page@mail.cup.com', 'www-data', 'local', '987 id=20200302224525.Horde.oVxP7mN5dBLseTF6Xgsztj4@mail.cup.com']"
3406,cup,2020,03,02,22:45:25,1j8toT-0004qj-TX => georgie <georgie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8toT-0004qj-TX', '=> georgie <georgie@mail.cup.com>', 'local_user', 'mail_spool']"
3407,cup,2020,03,02,22:45:25,1j8toT-0004qj-TX Completed,4695c7f2,<*> Completed,['1j8toT-0004qj-TX']
3408,cup,2020,03,02,22:54:45,1j8txV-0004t6-1r <= daryl@mail.cup.com U=www-data P=local S=1221 id=20200302225444.Horde.IQIFWhV-NNICxL15yQQaM2e@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8txV-0004t6-1r', '<= daryl@mail.cup.com', 'www-data', 'local', '1221 id=20200302225444.Horde.IQIFWhV-NNICxL15yQQaM2e@mail.cup.com']"
3409,cup,2020,03,02,22:54:45,1j8txV-0004t6-1r => marcelina <marcelina@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8txV-0004t6-1r', '=> marcelina <marcelina@mail.cup.com>', 'local_user', 'mail_spool']"
3410,cup,2020,03,02,22:54:45,1j8txV-0004t6-1r Completed,4695c7f2,<*> Completed,['1j8txV-0004t6-1r']
3411,cup,2020,03,02,23:04:25,Start queue run: pid=18934,86cf1be4,Start queue run: pid=<*>,['18934']
3412,cup,2020,03,02,23:04:25,End queue run: pid=18934,3c82302c,End queue run: pid=<*>,['18934']
3413,cup,2020,03,02,23:12:37,1j8uEn-0004y6-0f <= portia@mail.cup.com U=www-data P=local S=2805 id=20200302231236.Horde.0zrXED1Ctc3BqtAhZTTZL_u@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8uEn-0004y6-0f', '<= portia@mail.cup.com', 'www-data', 'local', '2805 id=20200302231236.Horde.0zrXED1Ctc3BqtAhZTTZL_u@mail.cup.com']"
3414,cup,2020,03,02,23:12:37,1j8uEn-0004y6-0f => bertie <bertie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8uEn-0004y6-0f', '=> bertie <bertie@mail.cup.com>', 'local_user', 'mail_spool']"
3415,cup,2020,03,02,23:12:37,1j8uEn-0004y6-0f => kelsey <kelsey@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8uEn-0004y6-0f', '=> kelsey <kelsey@mail.cup.com>', 'local_user', 'mail_spool']"
3416,cup,2020,03,02,23:12:37,1j8uEn-0004y6-0f => georgie <georgie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8uEn-0004y6-0f', '=> georgie <georgie@mail.cup.com>', 'local_user', 'mail_spool']"
3417,cup,2020,03,02,23:12:37,1j8uEn-0004y6-0f Completed,4695c7f2,<*> Completed,['1j8uEn-0004y6-0f']
3418,cup,2020,03,02,23:13:15,1j8uFP-0004yV-UR <= bertie@mail.cup.com U=www-data P=local S=2832 id=20200302231315.Horde.YbA2-7sWN6oUepx663Pg8RZ@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8uFP-0004yV-UR', '<= bertie@mail.cup.com', 'www-data', 'local', '2832 id=20200302231315.Horde.YbA2-7sWN6oUepx663Pg8RZ@mail.cup.com']"
3419,cup,2020,03,02,23:13:16,1j8uFP-0004yV-UR => karri <karri@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8uFP-0004yV-UR', '=> karri <karri@mail.cup.com>', 'local_user', 'mail_spool']"
3420,cup,2020,03,02,23:13:16,1j8uFP-0004yV-UR Completed,4695c7f2,<*> Completed,['1j8uFP-0004yV-UR']
3421,cup,2020,03,02,23:21:04,1j8uMy-0004zz-2Y <= page@mail.cup.com U=www-data P=local S=1045 id=20200302232103.Horde.oDRY31hA7t_sDLtj4K-T-U0@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8uMy-0004zz-2Y', '<= page@mail.cup.com', 'www-data', 'local', '1045 id=20200302232103.Horde.oDRY31hA7t_sDLtj4K-T-U0@mail.cup.com']"
3422,cup,2020,03,02,23:21:04,1j8uMy-0004zz-2Y => georgie <georgie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8uMy-0004zz-2Y', '=> georgie <georgie@mail.cup.com>', 'local_user', 'mail_spool']"
3423,cup,2020,03,02,23:21:04,1j8uMy-0004zz-2Y => portia <portia@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8uMy-0004zz-2Y', '=> portia <portia@mail.cup.com>', 'local_user', 'mail_spool']"
3424,cup,2020,03,02,23:21:04,1j8uMy-0004zz-2Y Completed,4695c7f2,<*> Completed,['1j8uMy-0004zz-2Y']
3425,cup,2020,03,02,23:24:46,1j8uQY-000510-OD <= page@mail.cup.com U=www-data P=local S=5695 id=20200302232446.Horde.D-Zc9fY8Ju4_hM4r21neCqE@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8uQY-000510-OD', '<= page@mail.cup.com', 'www-data', 'local', '5695 id=20200302232446.Horde.D-Zc9fY8Ju4_hM4r21neCqE@mail.cup.com']"
3426,cup,2020,03,02,23:24:46,1j8uQY-000510-OD => marcelina <marcelina@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8uQY-000510-OD', '=> marcelina <marcelina@mail.cup.com>', 'local_user', 'mail_spool']"
3427,cup,2020,03,02,23:24:46,1j8uQY-000510-OD => della <della@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8uQY-000510-OD', '=> della <della@mail.cup.com>', 'local_user', 'mail_spool']"
3428,cup,2020,03,02,23:24:46,1j8uQY-000510-OD Completed,4695c7f2,<*> Completed,['1j8uQY-000510-OD']
3429,cup,2020,03,02,23:27:27,1j8uT9-000522-TO <= bertie@mail.cup.com U=www-data P=local S=4335 id=20200302232727.Horde._kfHbInPSZTmzIS8REBtqhl@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8uT9-000522-TO', '<= bertie@mail.cup.com', 'www-data', 'local', '4335 id=20200302232727.Horde._kfHbInPSZTmzIS8REBtqhl@mail.cup.com']"
3430,cup,2020,03,02,23:27:27,1j8uT9-000522-TO => kelsey <kelsey@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8uT9-000522-TO', '=> kelsey <kelsey@mail.cup.com>', 'local_user', 'mail_spool']"
3431,cup,2020,03,02,23:27:27,1j8uT9-000522-TO Completed,4695c7f2,<*> Completed,['1j8uT9-000522-TO']
3432,cup,2020,03,02,23:32:22,1j8uXu-00053S-1A <= sunni@mail.cup.com U=www-data P=local S=1412 id=20200302233221.Horde.DOKEzAELPkut41AxQdHQEe8@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8uXu-00053S-1A', '<= sunni@mail.cup.com', 'www-data', 'local', '1412 id=20200302233221.Horde.DOKEzAELPkut41AxQdHQEe8@mail.cup.com']"
3433,cup,2020,03,02,23:32:22,1j8uXu-00053S-1A => irwin <irwin@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8uXu-00053S-1A', '=> irwin <irwin@mail.cup.com>', 'local_user', 'mail_spool']"
3434,cup,2020,03,02,23:32:22,1j8uXu-00053S-1A Completed,4695c7f2,<*> Completed,['1j8uXu-00053S-1A']
3435,cup,2020,03,02,23:34:25,Start queue run: pid=19462,86cf1be4,Start queue run: pid=<*>,['19462']
3436,cup,2020,03,02,23:34:25,End queue run: pid=19462,3c82302c,End queue run: pid=<*>,['19462']
3437,cup,2020,03,02,23:34:45,1j8uaD-000547-8N <= sunni@mail.cup.com U=www-data P=local S=4506 id=20200302233445.Horde.XZHvdOkYrRoN_G7XyofGfd2@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8uaD-000547-8N', '<= sunni@mail.cup.com', 'www-data', 'local', '4506 id=20200302233445.Horde.XZHvdOkYrRoN_G7XyofGfd2@mail.cup.com']"
3438,cup,2020,03,02,23:34:45,1j8uaD-000547-8N => karri <karri@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8uaD-000547-8N', '=> karri <karri@mail.cup.com>', 'local_user', 'mail_spool']"
3439,cup,2020,03,02,23:34:45,1j8uaD-000547-8N Completed,4695c7f2,<*> Completed,['1j8uaD-000547-8N']
3440,cup,2020,03,02,23:36:29,1j8ubt-00054l-JF <= page@mail.cup.com U=www-data P=local S=6012 id=20200302233629.Horde.Nt4ft8Yan2GmZ7QpHMGhLx-@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8ubt-00054l-JF', '<= page@mail.cup.com', 'www-data', 'local', '6012 id=20200302233629.Horde.Nt4ft8Yan2GmZ7QpHMGhLx-@mail.cup.com']"
3441,cup,2020,03,02,23:36:29,1j8ubt-00054l-JF => marcelina <marcelina@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8ubt-00054l-JF', '=> marcelina <marcelina@mail.cup.com>', 'local_user', 'mail_spool']"
3442,cup,2020,03,02,23:36:29,1j8ubt-00054l-JF => della <della@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8ubt-00054l-JF', '=> della <della@mail.cup.com>', 'local_user', 'mail_spool']"
3443,cup,2020,03,02,23:36:29,1j8ubt-00054l-JF Completed,4695c7f2,<*> Completed,['1j8ubt-00054l-JF']
3444,cup,2020,03,02,23:38:31,1j8udr-00055x-DZ <= bertie@mail.cup.com U=www-data P=local S=6446 id=20200302233831.Horde.k-d6ClWeDNhtZxm0W2nnxb7@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8udr-00055x-DZ', '<= bertie@mail.cup.com', 'www-data', 'local', '6446 id=20200302233831.Horde.k-d6ClWeDNhtZxm0W2nnxb7@mail.cup.com']"
3445,cup,2020,03,02,23:38:31,1j8udr-00055x-DZ => sunni <sunni@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8udr-00055x-DZ', '=> sunni <sunni@mail.cup.com>', 'local_user', 'mail_spool']"
3446,cup,2020,03,02,23:38:31,1j8udr-00055x-DZ Completed,4695c7f2,<*> Completed,['1j8udr-00055x-DZ']
3447,cup,2020,03,02,23:38:42,1j8ue2-000567-OK <= portia@mail.cup.com U=www-data P=local S=2058 id=20200302233842.Horde.KmFVIWYTaNBJ91zDGKdWLIK@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8ue2-000567-OK', '<= portia@mail.cup.com', 'www-data', 'local', '2058 id=20200302233842.Horde.KmFVIWYTaNBJ91zDGKdWLIK@mail.cup.com']"
3448,cup,2020,03,02,23:38:42,1j8ue2-000567-OK => maile <maile@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8ue2-000567-OK', '=> maile <maile@mail.cup.com>', 'local_user', 'mail_spool']"
3449,cup,2020,03,02,23:38:42,1j8ue2-000567-OK => latrice <latrice@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8ue2-000567-OK', '=> latrice <latrice@mail.cup.com>', 'local_user', 'mail_spool']"
3450,cup,2020,03,02,23:38:42,1j8ue2-000567-OK Completed,4695c7f2,<*> Completed,['1j8ue2-000567-OK']
3451,cup,2020,03,02,23:43:02,1j8uiE-00058p-TZ <= bertie@mail.cup.com U=www-data P=local S=63514 id=20200302234302.Horde.WF7pQZUHEisH7KdY-5Wly-F@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8uiE-00058p-TZ', '<= bertie@mail.cup.com', 'www-data', 'local', '63514 id=20200302234302.Horde.WF7pQZUHEisH7KdY-5Wly-F@mail.cup.com']"
3452,cup,2020,03,02,23:43:03,1j8uiE-00058p-TZ => sunni <sunni@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8uiE-00058p-TZ', '=> sunni <sunni@mail.cup.com>', 'local_user', 'mail_spool']"
3453,cup,2020,03,02,23:43:03,1j8uiE-00058p-TZ => irwin <irwin@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8uiE-00058p-TZ', '=> irwin <irwin@mail.cup.com>', 'local_user', 'mail_spool']"
3454,cup,2020,03,02,23:43:03,1j8uiE-00058p-TZ => danette <danette@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8uiE-00058p-TZ', '=> danette <danette@mail.cup.com>', 'local_user', 'mail_spool']"
3455,cup,2020,03,02,23:43:03,1j8uiE-00058p-TZ Completed,4695c7f2,<*> Completed,['1j8uiE-00058p-TZ']
3456,cup,2020,03,02,23:43:57,1j8uj7-00059O-VN <= sunni@mail.cup.com U=www-data P=local S=2059 id=20200302234357.Horde.gj_083qIxpDpTKkx6l45btE@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8uj7-00059O-VN', '<= sunni@mail.cup.com', 'www-data', 'local', '2059 id=20200302234357.Horde.gj_083qIxpDpTKkx6l45btE@mail.cup.com']"
3457,cup,2020,03,02,23:43:58,1j8uj7-00059O-VN => bertie <bertie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8uj7-00059O-VN', '=> bertie <bertie@mail.cup.com>', 'local_user', 'mail_spool']"
3458,cup,2020,03,02,23:43:58,1j8uj7-00059O-VN Completed,4695c7f2,<*> Completed,['1j8uj7-00059O-VN']
3459,cup,2020,03,02,23:56:17,1j8uv3-0005E2-Og <= sunni@mail.cup.com U=www-data P=local S=1895 id=20200302235617.Horde.JCGKVjIt3hdpWcGUUmjstaO@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8uv3-0005E2-Og', '<= sunni@mail.cup.com', 'www-data', 'local', '1895 id=20200302235617.Horde.JCGKVjIt3hdpWcGUUmjstaO@mail.cup.com']"
3460,cup,2020,03,02,23:56:17,1j8uv3-0005E2-Og => karri <karri@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8uv3-0005E2-Og', '=> karri <karri@mail.cup.com>', 'local_user', 'mail_spool']"
3461,cup,2020,03,02,23:56:17,1j8uv3-0005E2-Og Completed,4695c7f2,<*> Completed,['1j8uv3-0005E2-Og']
3462,cup,2020,03,02,23:59:46,1j8uyQ-0005FT-JR <= bertie@mail.cup.com U=www-data P=local S=3734 id=20200302235946.Horde.ACunW0rg8zgnSHq1hfhvJIf@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8uyQ-0005FT-JR', '<= bertie@mail.cup.com', 'www-data', 'local', '3734 id=20200302235946.Horde.ACunW0rg8zgnSHq1hfhvJIf@mail.cup.com']"
3463,cup,2020,03,02,23:59:46,1j8uyQ-0005FT-JR => georgie <georgie@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8uyQ-0005FT-JR', '=> georgie <georgie@mail.cup.com>', 'local_user', 'mail_spool']"
3464,cup,2020,03,02,23:59:46,1j8uyQ-0005FT-JR Completed,4695c7f2,<*> Completed,['1j8uyQ-0005FT-JR']
3465,cup,2020,03,03,00:01:59,1j8v0Z-0005GW-U3 <= della@mail.cup.com U=www-data P=local S=12350 id=20200303000159.Horde.YVJ2e5csl7RbYugT5Whsw7S@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8v0Z-0005GW-U3', '<= della@mail.cup.com', 'www-data', 'local', '12350 id=20200303000159.Horde.YVJ2e5csl7RbYugT5Whsw7S@mail.cup.com']"
3466,cup,2020,03,03,00:02:00,1j8v0Z-0005GW-U3 => marcelina <marcelina@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8v0Z-0005GW-U3', '=> marcelina <marcelina@mail.cup.com>', 'local_user', 'mail_spool']"
3467,cup,2020,03,03,00:02:00,1j8v0Z-0005GW-U3 => page <page@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8v0Z-0005GW-U3', '=> page <page@mail.cup.com>', 'local_user', 'mail_spool']"
3468,cup,2020,03,03,00:02:00,1j8v0Z-0005GW-U3 Completed,4695c7f2,<*> Completed,['1j8v0Z-0005GW-U3']
3469,cup,2020,03,03,00:04:25,Start queue run: pid=20285,86cf1be4,Start queue run: pid=<*>,['20285']
3470,cup,2020,03,03,00:04:25,End queue run: pid=20285,3c82302c,End queue run: pid=<*>,['20285']
3471,cup,2020,03,03,00:08:57,1j8v7J-0005Ie-Q9 <= sunni@mail.cup.com U=www-data P=local S=991 id=20200303000857.Horde.HTq-VxMnJM0l-rncwAeL9zR@mail.cup.com,fd3d2742,<*> <= <*> U=<*> P=<*> S=<*> <*>,"['1j8v7J-0005Ie-Q9', '<= sunni@mail.cup.com', 'www-data', 'local', '991 id=20200303000857.Horde.HTq-VxMnJM0l-rncwAeL9zR@mail.cup.com']"
3472,cup,2020,03,03,00:08:57,1j8v7J-0005Ie-Q9 => irwin <irwin@mail.cup.com> R=local_user T=mail_spool,b255e569,<*> => <*> <*> R=<*> T=<*>,"['1j8v7J-0005Ie-Q9', '=> irwin <irwin@mail.cup.com>', 'local_user', 'mail_spool']"
